ClipName,Frame,RootVel.x,RootVel.z,LFootVel.x,LFootVel.y,LFootVel.z,RFootVel.x,RFootVel.y,RFootVel.z,RootPos.x,RootPos.z,Forward.x,Forward.z
Idle_IdleToIdlesR,181,0.01377879,0.009795405,-0.07536306,-0.01511446,0.3481047,0.08509226,-0.01318455,0.3490382,0.01377879,0.009795405,-0.1200044,0.9926756
Idle_IdleToIdlesR,182,0.01348463,0.01000406,-0.07509145,-0.01505956,0.3480149,0.08545439,-0.0133077,0.3488383,0.01348463,0.01000406,-0.1195193,0.9927366
Idle_IdleToIdlesR,183,0.01304951,0.01021827,-0.07472054,-0.01498824,0.3478588,0.08595785,-0.01340662,0.3486035,0.01304951,0.01021827,-0.1188417,0.992824
Idle_IdleToIdlesR,184,0.01248915,0.01043454,-0.07423886,-0.01490046,0.347676,0.08657917,-0.01348304,0.3483763,0.01248915,0.01043454,-0.1179928,0.9929342
Idle_IdleToIdlesR,185,0.01181928,0.0106494,-0.0736787,-0.01479589,0.3474619,0.08729716,-0.01353668,0.348161,0.01181928,0.0106494,-0.1169932,0.9930638
Idle_IdleToIdlesR,186,0.01104241,0.01088336,-0.07307234,-0.01467416,0.3472123,0.08809083,-0.01356719,0.3479623,0.01104241,0.01088336,-0.1158632,0.9932097
Idle_IdleToIdlesR,187,0.01016106,0.01115135,-0.0723989,-0.01453945,0.3469274,0.0889967,-0.01357068,0.347748,0.01016106,0.01115135,-0.1146115,0.9933699
Idle_IdleToIdlesR,188,0.009190936,0.0114415,-0.07161222,-0.01439812,0.3466093,0.0899755,-0.0135445,0.347454,0.009190936,0.0114415,-0.1132408,0.9935431
Idle_IdleToIdlesR,189,0.008147814,0.01174194,-0.07070961,-0.01425589,0.3463129,0.09096506,-0.0134914,0.347102,0.008147814,0.01174194,-0.1117638,0.9937261
Idle_IdleToIdlesR,190,0.007047416,0.0120408,-0.06967919,-0.01412062,0.3460244,0.09201743,-0.01341156,0.3467526,0.007047416,0.0120408,-0.1101933,0.9939157
Idle_IdleToIdlesR,191,0.005905478,0.01232622,-0.06850663,-0.01399761,0.3456831,0.09318703,-0.01330267,0.3464231,0.005905478,0.01232622,-0.1085414,0.9941094
Idle_IdleToIdlesR,192,0.004737739,0.01261613,-0.06727993,-0.01388365,0.3453155,0.09443639,-0.01316999,0.3461255,0.004737739,0.01261613,-0.1068199,0.9943053
Idle_IdleToIdlesR,193,0.003559934,0.01293236,-0.06613086,-0.01377296,0.3449461,0.09568427,-0.013023,0.3458697,0.003559934,0.01293236,-0.1050408,0.9945015
Idle_IdleToIdlesR,194,0.0023878,0.01326882,-0.0650157,-0.01366088,0.3446038,0.09691972,-0.01286431,0.3456587,0.0023878,0.01326882,-0.1032164,0.9946969
Idle_IdleToIdlesR,195,0.001224667,0.01361946,-0.06388066,-0.01354112,0.3442872,0.09813321,-0.01269509,0.3454644,0.001224667,0.01361946,-0.1013587,0.9948902
Idle_IdleToIdlesR,196,7.308973E-05,0.0139782,-0.06277236,-0.01341064,0.3439798,0.09931521,-0.01251576,0.3452547,7.308973E-05,0.0139782,-0.09947962,0.9950803
Idle_IdleToIdlesR,197,-0.00105235,0.01433896,-0.06173759,-0.01326661,0.3436658,0.1004654,-0.01232691,0.344998,-0.00105235,0.01433896,-0.09759123,0.9952664
Idle_IdleToIdlesR,198,-0.002141072,0.01469569,-0.06082309,-0.01310634,0.3433292,0.1015467,-0.0121302,0.3446489,-0.002141072,0.01469569,-0.09570567,0.9954475
Idle_IdleToIdlesR,199,-0.003196712,0.01504231,-0.05994327,-0.01293596,0.3429485,0.1026194,-0.01191705,0.3442499,-0.003196712,0.01504231,-0.09399713,0.9956076
Idle_IdleToIdlesR,200,-0.004226013,0.01537275,-0.05899884,-0.01276923,0.3426206,0.1037534,-0.01168287,0.3439855,-0.004226013,0.01537275,-0.09250699,0.9957441
Idle_IdleToIdlesR,201,-0.005235719,0.01568094,-0.0580056,-0.01260083,0.3422674,0.1049057,-0.01142106,0.3438143,-0.005235719,0.01568094,-0.09104341,0.9958755
Idle_IdleToIdlesR,202,-0.006227496,0.01596081,-0.05699452,-0.01242409,0.3419598,0.1060348,-0.01112314,0.3436646,-0.006227496,0.01596081,-0.08941402,0.9960188
Idle_IdleToIdlesR,203,-0.007263486,0.0162063,-0.05600412,-0.01222946,0.3417908,0.1071379,-0.01077551,0.3434176,-0.007263486,0.0162063,-0.08735498,0.9961955
Idle_IdleToIdlesR,204,-0.0084411,0.01639298,-0.05486621,-0.01197526,0.341558,0.1083278,-0.01033427,0.3433307,-0.0084411,0.01639298,-0.08333175,0.996528
Idle_IdleToIdlesR,205,-0.009837262,0.0164586,-0.05342652,-0.0116714,0.3414016,0.1098173,-0.009738761,0.3430808,-0.009837262,0.0164586,-0.07524492,0.9971411
Idle_IdleToIdlesR,206,-0.01186974,0.01773634,-0.05172196,-0.01134455,0.3400771,0.1117953,-0.008991125,0.3421765,-0.01186974,0.01773634,-0.06101387,0.998046
Idle_IdleToIdlesR,207,-0.01413313,0.01876639,-0.04983965,-0.01101645,0.3386832,0.1142209,-0.008160879,0.3411393,-0.01413313,0.01876639,-0.03858071,0.9990481
Idle_IdleToIdlesR,208,-0.01663655,0.01953567,-0.0476104,-0.01071701,0.3380138,0.1168053,-0.007312379,0.3403424,-0.01663655,0.01953567,-0.006498527,0.9995991
Idle_IdleToIdlesR,209,-0.0193564,0.02007058,-0.04490435,-0.01041677,0.3376559,0.1194518,-0.006462854,0.3397481,-0.0193564,0.02007058,0.03672217,0.9986793
Idle_IdleToIdlesR,210,-0.02226909,0.02039754,-0.04205211,-0.01013954,0.3373997,0.1221725,-0.005665136,0.3394713,-0.02226909,0.02039754,0.09238316,0.9946645
Idle_IdleToIdlesR,211,-0.0253189,0.02054294,-0.03912747,-0.00997432,0.337461,0.1250104,-0.004823174,0.3394745,-0.0253189,0.02054294,0.1577716,0.9858422
Idle_IdleToIdlesR,212,-0.02823033,0.02053319,-0.0359812,-0.009900769,0.3372233,0.1285355,-0.003909949,0.3405945,-0.02823033,0.02053319,0.2289609,0.9711019
Idle_IdleToIdlesR,213,-0.03065008,0.0203187,-0.03390161,-0.009840484,0.3373742,0.1358411,-0.003116195,0.3427044,-0.03065008,0.0203187,0.301977,0.9501936
Idle_IdleToIdlesR,214,-0.03222489,0.02032735,-0.03264635,-0.009741143,0.3374224,0.1439252,-0.002366659,0.3433702,-0.03222489,0.02032735,0.3729964,0.923886
Idle_IdleToIdlesR,215,-0.03283198,0.02033531,-0.03201421,-0.009595585,0.3379036,0.1475636,-0.00146783,0.3405479,-0.03283198,0.02033531,0.4403786,0.8931293
Idle_IdleToIdlesR,216,-0.03265337,0.02011959,-0.03225801,-0.009184104,0.338302,0.1454713,-9.143158E-05,0.3332467,-0.03265337,0.02011959,0.504521,0.8583579
Idle_IdleToIdlesR,217,-0.03179288,0.01957318,-0.03281766,-0.008459564,0.3394338,0.1383092,0.0017733,0.3232138,-0.03179288,0.01957318,0.5648473,0.8204001
Idle_IdleToIdlesR,218,-0.03035435,0.01876657,-0.03421913,-0.007359296,0.3405683,0.125325,0.003924299,0.3114615,-0.03035435,0.01876657,0.620923,0.7799174
Idle_IdleToIdlesR,219,-0.02832663,0.01774311,-0.03662039,-0.005907141,0.3415692,0.1087434,0.005728939,0.3020351,-0.02832663,0.01774311,0.6723606,0.7376392
Idle_IdleToIdlesR,220,-0.02562129,0.01646785,-0.03979346,-0.004217324,0.3430278,0.09188369,0.006701011,0.2982087,-0.02562129,0.01646785,0.7188345,0.6943717
Idle_IdleToIdlesR,221,-0.02222635,0.01483781,-0.04338678,-0.002327157,0.3450344,0.07920656,0.006339059,0.3051906,-0.02222635,0.01483781,0.7593832,0.6515812
Idle_IdleToIdlesR,222,-0.0181298,0.01279416,-0.04793606,-0.0001350703,0.3471671,0.07346582,0.005187421,0.3175173,-0.0181298,0.01279416,0.7937964,0.6103778
Idle_IdleToIdlesR,223,-0.01331963,0.01027807,-0.05359072,0.002404558,0.3498347,0.06977602,0.003974608,0.3250995,-0.01331963,0.01027807,0.822921,0.5709761
Idle_IdleToIdlesR,224,-0.00781437,0.007231818,-0.06036016,0.006707344,0.3537384,0.06421664,0.002962641,0.3280133,-0.00781437,0.007231818,0.8476293,0.5333787
Idle_IdleToIdlesR,225,-0.001818151,0.003909217,-0.06794472,0.0140166,0.3583104,0.05770416,0.00219991,0.3302267,-0.001818151,0.003909217,0.868767,0.4974176
Idle_IdleToIdlesR,226,0.004137676,0.0005507718,-0.07643303,0.02400362,0.3632947,0.05178169,0.001506345,0.3337558,0.004137676,0.0005507718,0.8871514,0.4627714
Idle_IdleToIdlesR,227,0.01000985,-0.002754018,-0.08600398,0.03623071,0.3698914,0.04602367,0.0009840798,0.3371156,0.01000985,-0.002754018,0.9036309,0.4289238
Idle_IdleToIdlesR,228,0.01582753,-0.00593539,-0.09647306,0.05035142,0.3801637,0.04031001,0.0005092791,0.34028,0.01582753,-0.00593539,0.9185652,0.3953853
Idle_IdleToIdlesR,229,0.0215272,-0.0089005,-0.1099875,0.06613867,0.3951758,0.03461448,-3.376251E-05,0.3432839,0.0215272,-0.0089005,0.9322666,0.3615705
Idle_IdleToIdlesR,230,0.0269494,-0.01157197,-0.1241945,0.07974403,0.4145694,0.02940491,-0.0006907646,0.3459845,0.0269494,-0.01157197,0.9454423,0.3267426
Idle_IdleToIdlesR,231,0.03222727,-0.01378943,-0.1347051,0.08757054,0.4376723,0.02445718,-0.001484655,0.3481191,0.03222727,-0.01378943,0.9573341,0.2922754
Idle_IdleToIdlesR,232,0.03760523,-0.01545678,-0.1382226,0.08989338,0.463296,0.01917144,-0.002334605,0.3498253,0.03760523,-0.01545678,0.9669131,0.2601647
Idle_IdleToIdlesR,233,0.04313077,-0.01695783,-0.1348279,0.08690704,0.4885603,0.01367098,-0.003082498,0.3512327,0.04313077,-0.01695783,0.9744868,0.2305092
Idle_IdleToIdlesR,234,0.04861896,-0.01859238,-0.1259192,0.07873803,0.5114175,0.008144232,-0.003692282,0.3526986,0.04861896,-0.01859238,0.9803272,0.2034236
Idle_IdleToIdlesR,235,0.05380649,-0.0201955,-0.1127689,0.06797326,0.5307052,0.003013242,-0.004189584,0.3542239,0.05380649,-0.0201955,0.9846991,0.1790361
Idle_IdleToIdlesR,236,0.05862289,-0.0215725,-0.09654439,0.0571853,0.5447358,-0.001662004,-0.00459212,0.3556999,0.05862289,-0.0215725,0.9878725,0.1574509
Idle_IdleToIdlesR,237,0.06299768,-0.02252872,-0.077896,0.04651229,0.5526886,-0.005762311,-0.004918278,0.3568722,0.06299768,-0.02252872,0.9901212,0.1387457
Idle_IdleToIdlesR,238,0.06686041,-0.02301213,-0.05822221,0.03614812,0.5549929,-0.00958504,-0.005163782,0.3574846,0.06686041,-0.02301213,0.9917063,0.122976
Idle_IdleToIdlesR,239,0.07016238,-0.02308665,-0.03927878,0.0263965,0.5533432,-0.01296511,-0.0053317,0.3576185,0.07016238,-0.02308665,0.9928806,0.1101767
Idle_IdleToIdlesR,240,0.07293458,-0.02273158,-0.02213888,0.01760003,0.5483191,-0.01597961,-0.005445113,0.3573402,0.07293458,-0.02273158,0.9938933,0.10036
Idle_IdleToIdlesR,241,0.07522606,-0.02192619,-0.007014032,0.01012732,0.540609,-0.01836921,-0.005544542,0.356884,0.07522606,-0.02192619,0.9949886,0.09351394
Idle_IdleToIdlesR,242,0.0770858,-0.02052668,0.003269409,0.004335303,0.5314363,-0.0202203,-0.005619389,0.3555839,0.0770858,-0.02052668,0.9955182,0.0896162
Idle_IdleToIdlesR,243,0.07856293,-0.01836118,0.006892401,0.0006684185,0.5236464,-0.02157472,-0.005680939,0.3532006,0.07856293,-0.01836118,0.9953617,0.08743071
Idle_IdleToIdlesR,244,0.07970642,-0.01536718,0.006062319,-0.001649375,0.5198458,-0.02271007,-0.005786482,0.3499093,0.07970642,-0.01536718,0.9951962,0.08572301
Idle_IdleToIdlesR,245,0.08056536,-0.01161868,0.004972256,-0.003730244,0.5175428,-0.02357991,-0.006034042,0.3462692,0.08056536,-0.01161868,0.9950457,0.08446246
Idle_IdleToIdlesR,246,0.08118875,-0.007566012,0.004481996,-0.005620202,0.5138586,-0.02400903,-0.006464743,0.3424694,0.08118875,-0.007566012,0.9949077,0.08362521
Idle_IdleToIdlesR,247,0.08162567,-0.003513885,0.004133089,-0.007247386,0.5097563,-0.0243173,-0.007118766,0.3387269,0.08162567,-0.003513885,0.994778,0.08318676
Idle_IdleToIdlesR,248,0.08192513,0.0005926685,0.003853981,-0.008638035,0.5056286,-0.02448989,-0.008000939,0.3347737,0.08192513,0.0005926685,0.9946505,0.08311933
Idle_IdleToIdlesR,249,0.08219343,0.004646538,0.003415829,-0.009836711,0.5017192,-0.02473443,-0.008948397,0.3308987,0.08219343,0.004646538,0.9945206,0.08339081
Idle_IdleToIdlesR,250,0.08250049,0.008600241,0.003005935,-0.01093417,0.4977263,-0.02500532,-0.00976161,0.3269629,0.08250049,0.008600241,0.994392,0.08396751
Idle_IdleToIdlesR,251,0.08284093,0.01240689,0.002497986,-0.01192552,0.4939384,-0.0254667,-0.010445,0.3232807,0.08284093,0.01240689,0.9942699,0.08482065
Idle_IdleToIdlesR,252,0.08320931,0.01601917,0.001980911,-0.01279936,0.4902925,-0.02583478,-0.01102266,0.3197225,0.08320931,0.01601917,0.9941599,0.08592632
Idle_IdleToIdlesR,253,0.08360022,0.01939017,0.001543666,-0.01354307,0.4869231,-0.02610677,-0.01151956,0.3164211,0.08360022,0.01939017,0.9940625,0.08726097
Idle_IdleToIdlesR,254,0.08400823,0.02248395,0.001092369,-0.01415465,0.4838592,-0.02637883,-0.01194946,0.3134106,0.08400823,0.02248395,0.9939752,0.08879784
Idle_IdleToIdlesR,255,0.08442795,0.02530447,0.0005957988,-0.01463341,0.4811128,-0.02666505,-0.01232714,0.3107103,0.08442795,0.02530447,0.9938948,0.09051097
Idle_IdleToIdlesR,256,0.08485393,0.0278638,9.570173E-05,-0.0149837,0.4786295,-0.02696929,-0.01266123,0.3082674,0.08485393,0.0278638,0.9938191,0.09237411
Idle_IdleToIdlesR,257,0.08528076,0.03017406,-0.000462654,-0.0152015,0.4764433,-0.02739179,-0.01296501,0.3061175,0.08528076,0.03017406,0.9937429,0.09436156
Idle_IdleToIdlesR,258,0.08570304,0.03224755,-0.0009553464,-0.01529511,0.474425,-0.02785406,-0.01324078,0.3041333,0.08570304,0.03224755,0.9936654,0.09644669
Idle_IdleToIdlesR,259,0.08611532,0.03409635,-0.001393751,-0.01527349,0.4725852,-0.02829412,-0.01349433,0.302331,0.08611532,0.03409635,0.9935855,0.09860333
Idle_IdleToIdlesR,260,0.08651222,0.03573271,-0.001806443,-0.01515076,0.4710313,-0.02870544,-0.01373176,0.3008145,0.08651222,0.03573271,0.993503,0.1008037
Idle_IdleToIdlesR,261,0.08688828,0.03716873,-0.002205222,-0.01494324,0.4697496,-0.02911856,-0.01394983,0.2995653,0.08688828,0.03716873,0.9934175,0.1030162
Idle_IdleToIdlesR,262,0.08723811,0.03841667,-0.002556927,-0.01466955,0.4686988,-0.02951,-0.01414163,0.2985381,0.08723811,0.03841667,0.9933299,0.1052079
Idle_IdleToIdlesR,263,0.08755628,0.03948863,-0.00285527,-0.01434938,0.4677877,-0.02980868,-0.01429615,0.2976453,0.08755628,0.03948863,0.9932426,0.1073461
Idle_IdleToIdlesR,264,0.08788557,0.04039684,-0.003232936,-0.01399695,0.4669585,-0.03003338,-0.01440374,0.2968391,0.08788557,0.04039684,0.9931579,0.1093984
Idle_IdleToIdlesR,265,0.08826731,0.04115343,-0.003765236,-0.01362665,0.4661704,-0.03032504,-0.01445329,0.2960691,0.08826731,0.04115343,0.9930779,0.1113327
Idle_IdleToIdlesR,266,0.08869403,0.04177063,-0.004392607,-0.0132479,0.4654642,-0.0306857,-0.01444839,0.2953662,0.08869403,0.04177063,0.9930044,0.1131224
Idle_IdleToIdlesR,267,0.08915818,0.04226056,-0.00505795,-0.01286511,0.4649556,-0.03104272,-0.01440468,0.2948453,0.08915818,0.04226056,0.9929385,0.1147444
Idle_IdleToIdlesR,268,0.08965226,0.04263543,-0.005767398,-0.01248481,0.464603,-0.03138915,-0.01432496,0.2944814,0.08965226,0.04263543,0.9928818,0.1161721
Idle_IdleToIdlesR,269,0.09016874,0.04290739,-0.006522471,-0.01211266,0.4643291,-0.03176633,-0.01421022,0.2942114,0.09016874,0.04290739,0.9928364,0.1173792
Idle_IdleToIdlesR,270,0.09070013,0.04308864,-0.007280428,-0.01175678,0.4641213,-0.03217601,-0.01406377,0.2940194,0.09070013,0.04308864,0.9928039,0.1183387
Idle_IdleToIdlesR,271,0.09123891,0.04317646,-0.007984862,-0.0114257,0.463969,-0.03254507,-0.01388956,0.2938988,0.09123891,0.04317646,0.992786,0.1190247
Idle_IdleToIdlesR,272,0.09177752,0.04315972,-0.008691165,-0.01112371,0.4639051,-0.03285727,-0.01369533,0.2938935,0.09177752,0.04315972,0.9927829,0.1194103
Idle_IdleToIdlesR,273,0.0923085,0.04303795,-0.009275701,-0.01085672,0.4639844,-0.03317555,-0.01348431,0.2940381,0.0923085,0.04303795,0.9927946,0.119467
Idle_IdleToIdlesR,274,0.09282429,0.04281067,-0.009827584,-0.01063176,0.464176,-0.03352368,-0.01325464,0.2943122,0.09282429,0.04281067,0.9927396,0.1193651
Idle_IdleToIdlesR,275,0.09331741,0.04247743,-0.01031362,-0.01045435,0.4644952,-0.03388782,-0.01300885,0.2947239,0.09331741,0.04247743,0.9925491,0.1193596
Idle_IdleToIdlesR,276,0.09378032,0.04203776,-0.0107532,-0.01032985,0.4649562,-0.03427035,-0.01274949,0.2952807,0.09378032,0.04203776,0.9922442,0.1195473
Idle_IdleToIdlesR,277,0.09420551,0.04149117,-0.01112641,-0.01026368,0.4655782,-0.03467397,-0.01247885,0.2959899,0.09420551,0.04149117,0.9918461,0.1200251
Idle_IdleToIdlesR,278,0.09459133,0.04083722,-0.01158408,-0.01022211,0.4663612,-0.03510177,-0.01219898,0.2968588,0.09459133,0.04083722,0.9913755,0.1208895
Idle_IdleToIdlesR,279,0.09494914,0.04007542,-0.01204233,-0.01015197,0.467282,-0.03550463,-0.01190897,0.2978477,0.09494914,0.04007542,0.9908543,0.1222365
Idle_IdleToIdlesR,280,0.09529096,0.03920533,-0.01246726,-0.01002667,0.468284,-0.03585146,-0.01160638,0.2988886,0.09529096,0.03920533,0.9903042,0.1241615
Idle_IdleToIdlesR,281,0.09562881,0.03822644,-0.01287222,-0.00981699,0.4693455,-0.03615336,-0.0112912,0.2999488,0.09562881,0.03822644,0.989745,0.1267592
Idle_IdleToIdlesR,282,0.09597471,0.03713834,-0.01326209,-0.009493687,0.4704458,-0.036386,-0.01096579,0.3010545,0.09597471,0.03713834,0.9891951,0.1301228
Idle_IdleToIdlesR,283,0.09634068,0.03594049,-0.01365672,-0.009036141,0.4716764,-0.03657253,-0.0106292,0.302255,0.09634068,0.03594049,0.9886715,0.1343419
Idle_IdleToIdlesR,284,0.09673873,0.0346325,-0.01414828,-0.008426317,0.4731128,-0.03676993,-0.01027418,0.3035389,0.09673873,0.0346325,0.9881889,0.1395024
Idle_IdleToIdlesR,285,0.09718089,0.03321081,-0.01475483,-0.00764116,0.4747245,-0.0370174,-0.009897228,0.304918,0.09718089,0.03321081,0.9877583,0.1456883
Idle_IdleToIdlesR,286,0.09767918,0.03159025,-0.01536516,-0.006661491,0.4764873,-0.03734144,-0.009415647,0.3063947,0.09767918,0.03159025,0.9873862,0.1529799
Idle_IdleToIdlesR,287,0.0982456,0.0296478,-0.01608139,-0.00541334,0.4784864,-0.0378207,-0.00878766,0.3081915,0.0982456,0.0296478,0.985595,0.16395
Idle_IdleToIdlesR,288,0.0988922,0.02726028,-0.01717152,-0.003795345,0.4809572,-0.03831398,-0.008067378,0.3105436,0.0988922,0.02726028,0.982229,0.181778
Idle_IdleToIdlesR,289,0.09948037,0.02430476,-0.01797136,-0.001772314,0.4842247,-0.03873869,-0.007282506,0.3135994,0.09948037,0.02430476,0.9778653,0.2073385
Idle_IdleToIdlesR,290,0.09970766,0.02074525,-0.01818345,0.0006211107,0.4879932,-0.03889821,-0.006435387,0.3172034,0.09970766,0.02074525,0.9709581,0.2413132
Idle_IdleToIdlesR,291,0.09934027,0.01674463,-0.01717404,0.003291088,0.4922929,-0.03839256,-0.005576495,0.3212354,0.09934027,0.01674463,0.9598288,0.2841433
Idle_IdleToIdlesR,292,0.09814434,0.01247732,-0.0156612,0.005583803,0.4973575,-0.03726787,-0.004893365,0.3257751,0.09814434,0.01247732,0.9426721,0.3360553
Idle_IdleToIdlesR,293,0.09588613,0.007987482,-0.01341835,0.006871141,0.5034049,-0.0348285,-0.004558464,0.3306797,0.09588613,0.007987482,0.9176542,0.3969072
Idle_IdleToIdlesR,294,0.09273928,0.003277877,-0.011516,0.006958309,0.5090119,-0.0314594,-0.004518863,0.33524,0.09273928,0.003277877,0.8828019,0.4658837
Idle_IdleToIdlesR,295,0.08900902,-0.001251805,-0.009214793,0.005882434,0.5144143,-0.02723142,-0.004885208,0.3399988,0.08900902,-0.001251805,0.8383052,0.5393553
Idle_IdleToIdlesR,296,0.08465819,-0.005558467,-0.01137541,0.004453446,0.5151013,-0.02286409,-0.005641494,0.3446154,0.08465819,-0.005558467,0.7866206,0.6107141
Idle_IdleToIdlesR,297,0.07965009,-0.009951565,-0.02478802,0.004209666,0.5109708,-0.01772913,-0.006453762,0.3490377,0.07965009,-0.009951565,0.7309496,0.6754143
Idle_IdleToIdlesR,298,0.07394747,-0.01371749,-0.04989123,0.00644402,0.5004714,-0.0123381,-0.006695036,0.3529046,0.07394747,-0.01371749,0.676518,0.7304408
Idle_IdleToIdlesR,299,0.06751373,-0.01709521,-0.07965387,0.01010259,0.4808683,-0.00603343,-0.006434224,0.3561697,0.06751373,-0.01709521,0.6244677,0.7765151
Idle_IdleToIdlesR,300,0.06031154,-0.02037889,-0.1077012,0.01394792,0.4548431,0.001420919,-0.005898253,0.3591583,0.06031154,-0.02037889,0.5732889,0.8159491
Idle_IdleToIdlesR,301,0.05247723,-0.02363574,-0.1308535,0.01765846,0.4278255,0.009397359,-0.005274761,0.3625732,0.05247723,-0.02363574,0.524173,0.8491081
Idle_IdleToIdlesR,302,0.04434217,-0.02662822,-0.1486417,0.0214212,0.401542,0.01730384,-0.004723202,0.3656283,0.04434217,-0.02662822,0.4782851,0.8764821
Idle_IdleToIdlesR,303,0.03616136,-0.02919326,-0.1608391,0.0239496,0.3765096,0.0252386,-0.004208493,0.3681864,0.03616136,-0.02919326,0.4366632,0.8985413
Idle_IdleToIdlesR,304,0.0279202,-0.03124275,-0.167048,0.0240467,0.3542345,0.03333956,-0.003552075,0.3704269,0.0279202,-0.03124275,0.4003234,0.9157711
Idle_IdleToIdlesR,305,0.01935406,-0.03281557,-0.165121,0.02203999,0.3395069,0.04190896,-0.002774698,0.3722871,0.01935406,-0.03281557,0.3684272,0.9293552
Idle_IdleToIdlesR,306,0.01034533,-0.03393858,-0.1562533,0.01857357,0.3350176,0.05097063,-0.001864132,0.3733814,0.01034533,-0.03393858,0.3392694,0.940527
Idle_IdleToIdlesR,307,0.0007753557,-0.03463876,-0.14525,0.01444888,0.3355215,0.06063488,-0.0008247396,0.3740518,0.0007753557,-0.03463876,0.3125108,0.949807
Idle_IdleToIdlesR,308,-0.009409072,-0.03511873,-0.1358294,0.0102693,0.3351855,0.07098971,0.0003398093,0.3745315,-0.009409072,-0.03511873,0.2877614,0.9576101
Idle_IdleToIdlesR,309,-0.0198763,-0.03551824,-0.1274334,0.006407991,0.3344212,0.08181959,0.001542014,0.3751073,-0.0198763,-0.03551824,0.2645693,0.9642538
Idle_IdleToIdlesR,310,-0.03035102,-0.03576981,-0.1187468,0.003153476,0.3341163,0.09232861,0.002698167,0.3756157,-0.03035102,-0.03576981,0.2424841,0.9700168
Idle_IdleToIdlesR,311,-0.04074628,-0.03580602,-0.1086069,0.000726874,0.3341849,0.1025538,0.003828067,0.3757281,-0.04074628,-0.03580602,0.2220487,0.9748912
Idle_IdleToIdlesR,312,-0.05088134,-0.03576196,-0.09833959,-0.0004550907,0.3340886,0.1129203,0.004946372,0.3757136,-0.05088134,-0.03576196,0.2036642,0.9788871
Idle_IdleToIdlesR,313,-0.06057664,-0.03580685,-0.0889564,-0.0007508628,0.3337293,0.1235795,0.006050682,0.3735657,-0.06057664,-0.03580685,0.1866586,0.9822371
Idle_IdleToIdlesR,314,-0.06965148,-0.03592437,-0.08040834,-0.0009011189,0.3336067,0.1341109,0.007210542,0.3655028,-0.06965148,-0.03592437,0.1703686,0.9851407
Idle_IdleToIdlesR,315,-0.07792625,-0.03609825,-0.07231612,-0.001038216,0.3335933,0.1449147,0.00860156,0.3516952,-0.07792625,-0.03609825,0.1540925,0.9877499
Idle_IdleToIdlesR,316,-0.08522052,-0.03631217,-0.06513362,-0.001212425,0.3338878,0.1556343,0.01009299,0.3395084,-0.08522052,-0.03631217,0.1371079,0.990177
Idle_IdleToIdlesR,317,-0.09154844,-0.03654983,-0.05912814,-0.001469535,0.33438,0.1654292,0.01159073,0.3323051,-0.09154844,-0.03654983,0.1197991,0.9923546
Idle_IdleToIdlesR,318,-0.09703949,-0.03671707,-0.05345353,-0.001833842,0.3346536,0.1740496,0.01261681,0.329381,-0.09703949,-0.03671707,0.1032687,0.9941498
Idle_IdleToIdlesR,319,-0.1016854,-0.03676485,-0.04844921,-0.002235781,0.3347712,0.1797329,0.01253179,0.3314107,-0.1016854,-0.03676485,0.08787594,0.9955625
Idle_IdleToIdlesR,320,-0.1054785,-0.03674462,-0.04429764,-0.002610638,0.3348274,0.1810485,0.01123202,0.3392134,-0.1054785,-0.03674462,0.07333677,0.9966677
Idle_IdleToIdlesR,321,-0.1084105,-0.03670786,-0.04153324,-0.002869955,0.3349374,0.1779355,0.008749307,0.3498318,-0.1084105,-0.03670786,0.05914207,0.9975449
Idle_IdleToIdlesR,322,-0.1104738,-0.03659602,-0.03956246,-0.003016916,0.3348899,0.1730376,0.005625722,0.3602837,-0.1104738,-0.03659602,0.04534696,0.9982171
Idle_IdleToIdlesR,323,-0.1116602,-0.03634033,-0.03837256,-0.003091526,0.3346709,0.1677645,0.002384943,0.3689942,-0.1116602,-0.03634033,0.03201409,0.9987097
Idle_IdleToIdlesR,324,-0.1119618,-0.03597686,-0.03809516,-0.003105071,0.3342747,0.1622714,-0.0005501059,0.374231,-0.1119618,-0.03597686,0.01891273,0.9990461
Idle_IdleToIdlesR,325,-0.1113706,-0.03554172,-0.03889865,-0.003066838,0.333847,0.1578615,-0.002813719,0.3761043,-0.1113706,-0.03554172,0.005223291,0.9992293
Idle_IdleToIdlesR,326,-0.1098787,-0.03507095,-0.04060437,-0.003021671,0.3336767,0.1554471,-0.004094066,0.3764357,-0.1098787,-0.03507095,-0.00951657,0.9992374
Idle_IdleToIdlesR,327,-0.1074782,-0.03460066,-0.0432281,-0.003000262,0.3332046,0.1538245,-0.004743552,0.3761841,-0.1074782,-0.03460066,-0.02564681,0.9990249
Idle_IdleToIdlesR,328,-0.104308,-0.03416691,-0.04666016,-0.003047517,0.3327749,0.1514022,-0.005327057,0.3761154,-0.104308,-0.03416691,-0.04167857,0.9985777
Idle_IdleToIdlesR,329,-0.1005802,-0.03376814,-0.0505225,-0.003167578,0.332418,0.1476766,-0.005826582,0.3758937,-0.1005802,-0.03376814,-0.0558406,0.9979762
Idle_IdleToIdlesR,330,-0.09639572,-0.03332319,-0.05459299,-0.003348093,0.3320175,0.1436311,-0.006198333,0.3756911,-0.09639572,-0.03332319,-0.06809323,0.9972813
